id,sentiment
"8364_4",0.604449
"3945_2",0.416063
"196_4",0.411682
"279_1",0.375184
"12203_2",0.462329
"8613_8",0.559853
"3839_10",0.671857
"2780_7",0.439887
"10493_10",0.580458
"6866_9",0.604104
"4044_10",0.596018
"2435_1",0.287424
"1976_4",0.491701
"8649_3",0.47007
"7299_1",0.280204
"6018_2",0.343809
"9729_8",0.626907
"3154_10",0.574863
"950_1",0.476885
"1409_4",0.496966
"5175_10",0.582049
"9722_4",0.39137
"4077_2",0.374511
"7067_1",0.388169
"10984_10",0.588617
"7117_1",0.372176
"2121_10",0.674436
"1386_10",0.599633
"12236_10",0.548171
"11844_1",0.368488
"8085_9",0.53147
"333_3",0.43081
"6522_3",0.482767
"249_7",0.619695
"1199_1",0.400837
"499_8",0.496016
"10033_1",0.413691
"7699_9",0.590465
"4829_7",0.495294
"665_1",0.39624
"6743_8",0.629232
"10153_10",0.534919
"4757_2",0.410378
"6942_10",0.605193
"3895_7",0.489705
"11128_1",0.427967
"4404_3",0.452939
"10811_1",0.404542
"1165_7",0.63162
"10907_8",0.593333
"1859_10",0.661584
"5836_10",0.574128
"10158_2",0.540201
"899_3",0.501616
"8631_1",0.554896
"7153_8",0.531909
"847_2",0.417858
"4418_10",0.588512
"12320_10",0.738227
"11242_8",0.581406
"7046_7",0.607134
"1819_10",0.587781
"1651_10",0.605338
"8280_10",0.597382
"2062_9",0.712646
"4781_8",0.578802
"10314_1",0.429739
"1934_1",0.346607
"12230_7",0.521728
"6689_9",0.599235
"987_4",0.386663
"9881_2",0.411407
"4571_7",0.51717
"569_4",0.473172
"11392_3",0.50443
"10716_2",0.393625
"7643_3",0.471067
"7429_8",0.607975
"11315_7",0.51237
"3097_9",0.531416
"10398_1",0.487963
"6299_8",0.56239
"5951_2",0.447096
"8930_8",0.620062
"1852_4",0.361337
"2857_7",0.644946
"4544_9",0.516163
"9492_10",0.444395
"1947_8",0.615364
"9178_2",0.460631
"6290_3",0.425026
"6313_8",0.56955
"6975_8",0.545191
"12258_10",0.593527
"3970_10",0.576519
"8096_7",0.534074
"10872_3",0.399625
"3660_1",0.515523
"7958_10",0.557103
"652_1",0.347269
"10331_1",0.32656
"2368_4",0.399269
"12367_1",0.378729
"12125_3",0.481879
"5785_8",0.550064
"5213_10",0.533765
"6334_8",0.660192
"8005_4",0.469271
"8405_7",0.596576
"4629_2",0.425996
"9342_8",0.520362
"11634_3",0.417507
"2878_2",0.481062
"6195_1",0.47312
"6994_8",0.560541
"12170_3",0.450579
"7384_1",0.431968
"1047_8",0.561633
"669_2",0.416483
"2976_1",0.495664
"4718_1",0.395672
"1203_1",0.341093
"9113_10",0.641278
"2928_1",0.509331
"10734_8",0.568261
"6469_7",0.596449
"2896_3",0.426275
"12061_8",0.571313
"240_9",0.612868
"8580_1",0.42626
"1961_1",0.513271
"6145_1",0.394959
"11028_4",0.497848
"7664_1",0.42775
"3022_1",0.534203
"7893_8",0.498568
"1149_8",0.625861
"8301_8",0.502768
"8210_10",0.59703
"9949_8",0.547818
"2961_4",0.426808
"9796_10",0.652349
"4397_7",0.606951
"2936_3",0.486002
"11382_10",0.585954
"11671_1",0.509279
"10864_1",0.374295
"11253_4",0.403562
"4692_3",0.510321
"11905_2",0.489738
"12066_1",0.514298
"789_8",0.484845
"7700_8",0.544831
"7697_7",0.486203
"8628_4",0.421301
"5719_2",0.32489
"4761_2",0.455036
"8777_1",0.380888
"3525_1",0.421756
"11990_4",0.491423
"432_10",0.566393
"4115_3",0.25687
"10888_10",0.605817
"6995_2",0.536598
"11910_10",0.523928
"8895_1",0.396546
"12149_10",0.582411
"11782_8",0.478999
"12139_7",0.450385
"380_2",0.486998
"5242_10",0.534934
"3542_9",0.602028
"6821_1",0.487573
"6931_1",0.49205
"5958_9",0.574517
"5332_2",0.460287
"2630_2",0.460465
"6387_7",0.510286
"7899_8",0.569894
"11017_3",0.446395
"11800_10",0.5736
"10926_10",0.605348
"9866_10",0.547373
"3203_2",0.493574
"11276_4",0.534456
"8342_2",0.507067
"6167_10",0.53096
"36_3",0.446636
"3340_1",0.411197
"3997_9",0.609596
"2627_10",0.658463
"4204_1",0.460916
"1018_4",0.524412
"10951_1",0.333288
"5315_4",0.458419
"6301_7",0.601978
"12038_10",0.644575
"3164_10",0.515661
"10989_8",0.548966
"2449_9",0.599994
"4375_1",0.461668
"7037_3",0.425846
"33_7",0.553976
"7457_10",0.658534
"2082_3",0.489461
"1316_10",0.589724
"9097_3",0.464445
"5804_10",0.606954
"9411_1",0.410705
"118_10",0.579179
"560_3",0.457011
"8914_9",0.476936
"2745_4",0.386582
"2607_1",0.468883
"4405_4",0.577666
"10451_1",0.350493
"1887_7",0.564062
"725_2",0.523043
"5118_4",0.346034
"9536_1",0.379187
"127_3",0.393702
"2833_8",0.544691
"131_7",0.60711
"7789_10",0.569708
"6294_7",0.523518
"3872_4",0.520976
"5454_7",0.64013
"11162_1",0.411029
"1685_1",0.439016
"8352_2",0.420205
"5003_1",0.455665
"262_9",0.552998
"8233_8",0.541378
"1814_10",0.542999
"1967_10",0.469927
"7545_10",0.538896
"12386_2",0.410567
"9531_9",0.594917
"3013_1",0.502192
"6835_10",0.594156
"1279_3",0.527662
"2411_1",0.338895
"9537_1",0.370444
"3446_10",0.560779
"656_4",0.401327
"7085_1",0.421926
"8355_1",0.427284
"1869_3",0.502807
"2317_2",0.443631
"11228_4",0.530461
"3987_8",0.633556
"509_3",0.170232
"5168_8",0.718326
"9267_10",0.623391
"912_10",0.548825
"10275_9",0.558448
"2855_10",0.517419
"6079_4",0.47335
"2728_1",0.186206
"9895_4",0.492096
"8230_7",0.538825
"5152_4",0.535888
"4137_8",0.549537
"919_10",0.599147
"1481_1",0.42235
"2468_1",0.419141
"383_1",0.387675
"11552_4",0.474143
"856_7",0.535114
"9047_1",0.442225
"2300_9",0.516342
"1346_7",0.576824
"6316_4",0.504386
"7983_10",0.493189
"9685_10",0.502254
"2745_10",0.507308
"8149_1",0.437494
"9478_1",0.456857
"3126_3",0.429739
"11629_10",0.610308
"5858_8",0.581734
"200_8",0.731887
"7721_4",0.455031
"12334_8",0.578246
"9582_4",0.454087
"5696_9",0.485905
"3823_3",0.503251
"11571_4",0.504376
"1349_9",0.581868
"4306_7",0.613408
"6924_1",0.445808
"10639_10",0.465271
"5674_1",0.435751
"11321_1",0.42857
"771_4",0.474793
"3519_1",0.385056
"2378_2",0.301982
"5677_10",0.645877
"2807_4",0.475237
"10165_9",0.618816
"6940_1",0.457247
"11015_3",0.501567
"1055_3",0.431621
"11055_9",0.551876
"8173_1",0.578905
"10743_1",0.458876
"11927_3",0.506487
"8785_4",0.59393
"10995_1",0.443306
"11899_1",0.328499
"10078_10",0.578572
"11831_8",0.768215
"8182_1",0.500369
"9664_2",0.362672
"12229_9",0.59174
"6076_2",0.38054
"8529_2",0.454942
"4686_1",0.409653
"8174_9",0.571231
"7395_4",0.549669
"1803_10",0.601088
"2508_1",0.381924
"452_2",0.269149
"8830_4",0.57533
"3240_4",0.473989
"578_2",0.488057
"3093_2",0.493438
"9543_1",0.446267
"9065_4",0.398714
"534_4",0.535702
"9762_2",0.446025
"3037_1",0.384601
"4632_7",0.684581
"5064_8",0.537036
"9962_10",0.548033
"9340_10",0.582724
"5881_1",0.426782
"4642_10",0.601236
"5293_4",0.533475
"6721_1",0.484456
"9869_7",0.537187
"7070_10",0.549973
"12486_9",0.577735
"4943_9",0.587061
"7939_10",0.5328
"5786_3",0.481918
"10357_7",0.339393
"7147_10",0.567343
"8627_10",0.616903
"3370_1",0.496338
"4117_10",0.57912
"8178_7",0.607074
"968_8",0.545288
"5931_8",0.517229
"6459_2",0.361702
"2480_3",0.459447
"5511_10",0.55227
"7554_2",0.423828
"9276_8",0.593344
"140_2",0.423204
"2776_10",0.591874
"3690_1",0.529082
"6369_2",0.517764
"7438_10",0.605258
"872_9",0.538437
"2389_2",0.509784
"2882_3",0.409138
"10404_9",0.528285
"5790_4",0.53275
"2382_7",0.580217
"7798_1",0.455019
"272_1",0.429183
"298_1",0.485694
"11414_7",0.648811
"9255_4",0.504855
"5914_4",0.351279
"2974_7",0.553367
"6739_7",0.543138
"1229_7",0.580691
"2268_10",0.555943
"2352_7",0.602377
"9329_10",0.507254
"11380_10",0.607072
"215_4",0.342488
"9915_2",0.365662
"541_1",0.444159
"10975_2",0.497549
"6946_9",0.696069
"3286_7",0.57348
"7482_10",0.595816
"48_4",0.566339
"10046_4",0.505523
"6295_1",0.47945
"6417_4",0.412731
"2401_4",0.377027
"8608_1",0.460786
"3500_8",0.509867
"11903_3",0.513076
"4012_2",0.465986
"11415_4",0.504333
"5835_4",0.474147
"9039_4",0.454336
"6526_1",0.447623
"6379_8",0.629672
"6136_10",0.629256
"6094_4",0.4848
"11608_9",0.568661
"3745_3",0.477623
"10694_1",0.534269
"3222_10",0.58734
"3394_4",0.396942
"7790_10",0.568111
"2982_10",0.721625
"12253_3",0.555407
"5900_1",0.496338
"3398_4",0.634423
"10038_7",0.515965
"1520_8",0.514209
"11756_2",0.406236
"6228_1",0.470023
"6226_7",0.494612
"4377_10",0.607098
"9730_1",0.388452
"11088_4",0.507252
"7867_10",0.547245
"5072_1",0.496886
"7935_3",0.334681
"4536_3",0.444023
"6989_2",0.463851
"8101_8",0.637272
"3364_7",0.638185
"7862_1",0.178823
"8562_2",0.455549
"9783_9",0.535059
"7272_1",0.491067
"1025_3",0.491672
"9432_7",0.6232
"4153_8",0.585799
"8528_1",0.384066
"8427_4",0.53296
"5417_1",0.365925
"6575_1",0.472501
"10041_8",0.532592
"7589_4",0.488622
"10391_9",0.563963
"1400_7",0.557704
"9428_2",0.492925
"7106_3",0.28446
"5695_10",0.577664
"6430_10",0.573671
"11722_4",0.466035
"11328_1",0.3754
"9020_3",0.466955
"183_10",0.634062
"6674_10",0.616059
"5495_10",0.610976
"2237_7",0.560365
"11943_7",0.620044
"5872_10",0.553525
"5043_9",0.588161
"3869_1",0.308824
"5113_4",0.536467
"4671_3",0.305594
"9220_4",0.574298
"7330_1",0.33498
"5344_3",0.504758
"11965_1",0.147909
"7620_9",0.551015
"7044_10",0.529269
"6296_10",0.570966
"8204_1",0.401357
"7661_9",0.566677
"11708_2",0.42913
"2415_7",0.502321
"7840_4",0.457981
"2628_10",0.614551
"4633_3",0.391277
"7320_2",0.44766
"11755_1",0.427044
"2589_2",0.503696
"5044_10",0.619507
"5189_1",0.404343
"7926_7",0.544813
"2454_10",0.605453
"3368_1",0.388
"12223_7",0.550953
"7348_1",0.415647
"12007_8",0.530749
"5501_7",0.542243
"4025_8",0.579174
"6447_10",0.529105
"5438_3",0.307096
"7910_10",0.560182
"377_1",0.431701
"409_8",0.607993
"2150_9",0.599613
"11986_2",0.38303
"2544_2",0.483233
"5141_10",0.614377
"8305_3",0.548754
"8329_10",0.563424
"2333_8",0.503909
"5171_4",0.36964
"5412_10",0.569703
"1081_10",0.587614
"10773_7",0.552599
"1969_10",0.569415
"8276_10",0.779399
"1244_1",0.496012
"7113_2",0.526913
"9535_2",0.276944
"4627_7",0.637749
"10757_4",0.462597
"10091_10",0.520406
"5211_10",0.492403
"7510_7",0.414164
"11674_10",0.589329
"5299_8",0.617409
"3515_8",0.542891
"10143_3",0.3703
"2274_10",0.563325
"2372_3",0.463392
"3116_8",0.566589
"7340_3",0.437039
"1394_9",0.552628
"2047_9",0.499242
"8587_2",0.536296
"11579_10",0.603684
"942_10",0.540549
"9355_4",0.532274
"8812_10",0.548783
"4732_2",0.413056
"3180_10",0.604442
"310_9",0.539091
"3980_8",0.594767
"6923_2",0.413847
"2424_9",0.503702
"1092_4",0.448351
"9238_7",0.524935
"2382_2",0.350957
"3579_1",0.431456
"6801_8",0.619033
"3768_8",0.598033
"11717_10",0.661708
"10001_9",0.569307
"355_10",0.656114
"8896_1",0.376729
"9772_1",0.420089
"7624_10",0.49807
"1102_3",0.379629
"10949_9",0.569228
"1269_10",0.514818
"11768_4",0.466882
"5555_4",0.525819
"2233_9",0.525278
"6567_8",0.536732
"12130_8",0.555579
"8587_7",0.556353
"10973_1",0.472102
"3863_10",0.676843
"9220_8",0.523075
"7579_10",0.603753
"4411_10",0.539595
"2093_8",0.706626
"10883_10",0.496162
"3583_3",0.464965
"1396_8",0.543282
"1930_3",0.489677
"8779_1",0.505782
"12478_9",0.580197
"176_9",0.557592
"11733_10",0.494837
"11368_1",0.402115
"4077_8",0.59711
"11056_7",0.585009
"5567_3",0.37371
"8549_3",0.492993
"9743_1",0.445858
"6916_9",0.580186
"6147_1",0.531764
"7820_7",0.656459
"1352_7",0.520677
"5337_10",0.586798
"12285_3",0.429142
"8992_2",0.434891
"4644_2",0.434852
"9793_10",0.509248
"2359_10",0.485801
"2137_9",0.556649
"10559_3",0.392662
"2679_3",0.322593
"10010_2",0.496045
"11987_10",0.540525
"8824_10",0.586089
"11418_7",0.569564
"2423_9",0.701451
"1576_7",0.491997
"7947_4",0.513306
"1714_10",0.455885
"6006_8",0.60668
"939_8",0.567535
"3755_4",0.440183
"3213_3",0.451886
"164_2",0.404961
"1123_10",0.58226
"7397_7",0.38881
"822_1",0.3315
"5631_2",0.401758
"10464_10",0.559322
"11397_10",0.604368
"10679_3",0.37756
"8205_1",0.277354
"6947_10",0.587267
"2000_1",0.344357
"4075_7",0.513475
"1388_8",0.528965
"446_1",0.445701
"1063_2",0.310331
"6030_3",0.46977
"5613_2",0.389446
"8759_3",0.547577
"12169_1",0.443017
"5111_4",0.379993
"2891_4",0.575902
"827_1",0.475172
"6229_8",0.51702
"2212_4",0.519185
"4788_9",0.546533
"8859_1",0.377118
"9798_10",0.535869
"9763_9",0.508016
"3889_7",0.640883
"3275_8",0.529086
"5106_10",0.614461
"7576_10",0.543938
"9405_3",0.342792
"7108_1",0.394442
"9794_10",0.538781
"2653_10",0.701784
"10545_10",0.502402
"12306_10",0.562943
"4696_2",0.417735
"7982_10",0.752172
"11066_3",0.509677
"10034_1",0.399575
"6035_3",0.470483
"9518_9",0.61577
"1266_8",0.587244
"11336_9",0.59941
"4159_10",0.614116
"9375_8",0.569463
"5204_1",0.363543
"3360_10",0.537024
"5659_1",0.53708
"8839_4",0.512265
"4529_7",0.52463
"3283_2",0.479303
"5376_7",0.56903
"5379_8",0.757544
"5266_4",0.468576
"7463_9",0.553396
"3595_1",0.435733
"3141_10",0.564579
"9986_2",0.569773
"4279_1",0.486106
"1427_4",0.462451
"8357_10",0.545943
"715_4",0.503969
"8482_9",0.593274
"3091_10",0.658963
"5735_7",0.4905
"3100_4",0.438463
"11447_8",0.481795
"4577_1",0.48782
"10287_10",0.552699
"3384_3",0.281737
"3820_9",0.544219
"8883_3",0.479218
"11279_10",0.548453
"3093_8",0.715403
"10465_3",0.453892
"4423_10",0.533313
"601_3",0.377531
"1902_10",0.600179
"1509_8",0.530031
"3019_9",0.691791
"11994_9",0.574379
"4246_2",0.453925
"842_10",0.709546
"4917_8",0.555847
"68_1",0.446465
"6613_2",0.371858
"7230_10",0.620255
"6183_4",0.508649
"338_10",0.60749
"6182_8",0.593218
"2409_1",0.434372
"9965_8",0.604996
"1336_10",0.581243
"4456_2",0.403529
"12437_8",0.609533
"8437_10",0.573452
"409_4",0.485726
"2303_10",0.592256
"2144_9",0.549652
"2302_8",0.560687
"385_9",0.52852
"3617_8",0.646388
"5450_7",0.564135
"6882_4",0.418833
"2980_4",0.571067
"9828_4",0.429694
"10745_8",0.719013
"3478_1",0
"2167_2",0.41354
"5562_2",0.428513
"8771_7",0.536032
"8372_10",0.602043
"10749_8",0.52347
"7394_10",0.547318
"3711_7",0.619256
"5375_1",0.460738
"7881_7",0.564734
"7023_2",0.475107
"206_10",0.557025
"4760_9",0.553247
"12026_1",0.418284
"12182_10",0.563279
"1821_8",0.588392
"10828_1",0.440969
"2446_10",0.557331
"5327_10",0.549812
"5727_3",0.38284
"11460_4",0.528328
"6484_10",0.535905
"3555_4",0.505583
"10641_8",0.630306
"650_3",0.51047
"1467_10",0.576052
"7651_3",0.374776
"11459_4",0.501152
"9255_10",0.527052
"7888_10",0.563273
"4118_2",0.46128
"2540_9",0.550535
"2152_7",0.562736
"2614_10",0.557571
"2892_10",0.540902
"3878_1",0.301591
"273_10",0.524926
"5565_10",0.518223
"444_10",0.54491
"11062_10",0.530597
"5184_1",0.431716
"12140_3",0.434546
"3254_8",0.554545
"11537_7",0.481607
"7606_10",0.523155
"6120_2",0.469796
"7416_10",0.562306
"10759_3",0.482543
"12255_9",0.578755
"1114_10",0.604347
"6827_8",0.564838
"10246_2",0.447513
"204_9",0.568425
"5816_10",0.554903
"2693_9",0.591604
"2578_2",0.466442
"4958_3",0.505966
"7873_10",0.537897
"8795_2",0.449198
"1431_3",0.384182
"11635_7",0.510908
"1327_3",0.468496
"10813_7",0.525982
"9764_4",0.490188
"5861_8",0.62237
"8995_3",0.393886
"2243_1",0.460934
"11708_7",0.56645
"1998_2",0.451154
"11887_8",0.533623
"4836_10",0.527351
"1603_4",0.528798
"9860_4",0.51583
"1728_1",0.492522
"12108_1",0.428831
"9756_4",0.593135
"1325_3",0.505474
"5174_1",0.50138
"9917_2",0.418022
"6101_1",0.46142
"2010_10",0.584263
"1132_8",0.496445
"8516_1",0.489534
"3563_1",0.446779
"2362_10",0.709705
"10971_1",0.54547
"8672_9",0.559157
"2863_2",0.397507
"2750_1",0.474363
"8599_4",0.4812
"12115_7",0.522175
"4921_2",0.358744
"2975_2",0.432155
"4245_8",0.574
"10778_10",0.598268
"7816_7",0.513434
"9131_1",0.490447
"5541_3",0.426457
"7956_1",0.506853
"780_3",0.465163
"1052_10",0.62146
"6842_8",0.62078
"8279_10",0.561698
"9653_3",0.446378
"3025_1",0.333685
"1174_1",0.447649
"1039_10",0.548267
"4609_10",0.591841
"2150_1",0.464745
"6289_7",0.510518
"2963_2",0.333888
"8801_1",0.387626
"5196_7",0.624964
"5723_2",0.459017
"10530_10",0.642395
"9473_1",0.336061
"3355_3",0.413121
"5388_3",0.523088
"12102_2",0.450237
"11038_10",0.567863
"9672_1",0.43406
"6875_8",0.601738
"4754_8",0.495467
"6814_3",0.520568
"8937_3",0.527678
"7077_4",0.58144
"1782_1",0.371754
"631_4",0.470263
"7876_1",0.470327
"74_4",0.458239
"2846_9",0.534605
"4190_1",0.234283
"7843_4",0.442761
"7528_7",0.536508
"2396_8",0.564581
"790_1",0.327369
"2020_7",0.547384
"2526_1",0.375371
"8104_8",0.670532
"12372_2",0.420321
"417_1",0.40349
"1318_2",0.314498
"4530_1",0.433768
"2370_4",0.615649
"1886_10",0.617382
"9386_1",0.378068
"7863_1",0.367996
"3864_10",0.566011
"6559_2",0.425222
"7855_7",0.502374
"1672_1",0.456803
"8453_2",0.486952
"8373_3",0.476529
"9770_10",0.568047
"12009_1",0.41993
"2770_3",0.452305
"4618_7",0.580261
"9797_10",0.523634
"6605_1",0.498893
"10176_1",0.49304
"8949_10",0.569458
"5401_7",0.496765
"3295_7",0.594938
"4791_1",0.433533
"4016_1",0.41129
"4314_10",0.494228
"2903_1",0.404283
"3835_9",0.604796
"7532_1",0.487167
"729_10",0.573354
"5753_1",0.47855
"11976_2",0.347073
"3027_1",0.400694
"9721_9",0.558304
"11295_3",0.477262
"3241_1",0.366029
"5389_9",0.578511
"9889_1",0.415864
"3522_4",0.382947
"10865_8",0.608217
"1015_8",0.538124
"5048_10",0.609251
"2671_2",0.468195
"2841_4",0.410945
"4928_1",0.426306
"10499_1",0.467377
"9409_10",0.567391
"974_10",0.52186
"11582_7",0.586492
"9988_10",0.527088
"3463_8",0.586496
"5194_1",0.52038
"3377_4",0.484263
"4352_1",0.49409
"10862_1",0.454996
"1545_7",0.535586
"9801_10",0.610009
"1905_2",0.353047
"12276_9",0.515071
"7544_1",0.425811
"10056_1",0.521612
"3623_1",0.48848
"4013_7",0.541314
"1294_4",0.536359
"10285_9",0.622015
"7793_10",0.634087
"3809_9",0.592937
"4586_3",0.340674
"7511_1",0.485902
"10873_4",0.378214
"4888_8",0.558191
"4349_10",0.538781
"1531_3",0.490818
"8884_3",0.316905
"7336_3",0.515521
"9688_10",0.563754
"7208_1",0.470883
"4355_8",0.578815
"6098_2",0.401306
"9106_10",0.544657
"6422_1",0.410791
"2054_9",0.514662
"550_8",0.608988
"402_8",0.601386
"11832_10",0.629958
"10256_10",0.562871
"6131_1",0.150839
"11907_4",0.473958
"4459_4",0.517204
"8555_7",0.6396
"5079_2",0.241055
"10304_2",0.482345
"10489_1",0.346788
"566_3",0.497727
"1999_1",0.333771
"590_1",0.44551
"11159_1",0.43744
"10612_9",0.638344
"10810_2",0.381767
"11658_4",0.486903
"1950_9",0.660468
"8977_4",0.498419
"9040_1",0.418007
"2891_10",0.528894
"2966_10",0.560372
"8665_4",0.441145
"6600_1",0.422118
"9308_1",0.49269
"7870_10",0.563558
"10511_1",0.405275
"7235_8",0.528584
"132_9",0.574211
"1575_8",0.682706
"3328_8",0.539805
"3273_1",0.406243
"9475_4",0.477232
"10938_7",0.495329
"8143_7",0.566116
"9003_10",0.577934
"9854_10",0.659775
"9932_2",0.452453
"1017_7",0.470031
"4386_9",0.591272
"1105_3",0.458107
"7315_7",0.515994
"37_9",0.59372
"8409_10",0.50305
"12118_1",0.460607
"1665_8",0.567549
"10284_1",0.369967
"8922_3",0.449865
"2524_2",0.482971
"11205_2",0.428253
"4676_8",0.623741
"10479_4",0.456008
"9849_8",0.581641
"4841_3",0.593214
"9153_9",0.564195
"9279_8",0.583847
"11008_10",0.604503
"614_10",0.571283
"167_2",0.50727
"2041_1",0.379424
"6509_8",0.53375
"9832_7",0.489952
"5939_7",0.503486
"3267_3",0.442254
"3555_9",0.529244
"1668_7",0.580012
"11048_1",0.371834
"1856_3",0.470754
"4426_10",0.601036
"8457_3",0.535807
"6603_10",0.543368
"4738_1",0.427719
"11762_8",0.533248
"2078_10",0.590767
"6754_1",0.448721
"11721_2",0.427656
"11558_3",0.527401
"973_10",0.606409
"814_4",0.3736
"2102_3",0.170948
"11394_4",0.56207
"312_4",0.430749
"2994_1",0.38671
"5649_7",0.553149
"7281_8",0.542835
"2756_4",0.438871
"2137_1",0.359446
"8696_2",0.418074
"1158_3",0.522602
"4531_1",0.51327
"10047_10",0.659105
"683_7",0.566432
"8645_10",0.596884
"889_3",0.454079
"4202_2",0.418643
"3859_10",0.572633
"5038_8",0.614503
"6906_9",0.519012
"4154_8",0.639236
"9548_1",0.355738
"4434_9",0.629023
"9235_9",0.519143
"2368_8",0.541502
"8391_2",0.359122
"1391_7",0.546136
"4317_1",0.439526
"8345_4",0.339674
"8610_1",0.392262
"2888_10",0.568069
"5597_3",0.446365
"4900_7",0.541964
"3016_2",0.486714
"1057_2",0.509002
"5143_8",0.553162
"6932_2",0.511624
"7879_10",0.604116
"9300_3",0.471269
"12142_2",0.421696
"3426_3",0.484963
"7977_7",0.515013
"1573_3",0.518186
"336_10",0.58179
"4248_10",0.590217
"9693_7",0.491202
"7753_4",0.385263
"2290_10",0.628099
"9156_8",0.630009
"5526_4",0.397564
"3896_8",0.517102
"8520_7",0.655799
"3566_4",0.442934
"6386_7",0.572574
"4201_1",0.570168
"372_9",0.719369
"6768_8",0.556115
"9177_8",0.546808
"1079_1",0.417824
"934_10",0.62429
"11918_2",0.495507
"4867_4",0.45199
"12449_8",0.611708
"7907_10",0.586416
"4508_3",0.443798
"1075_2",0.465561
"11466_8",0.541189
"10935_2",0.459363
"4826_9",0.530546
"4814_7",0.614834
"8676_4",0.507278
"1058_1",0.368895
"7831_2",0.426042
"1150_9",0.600344
"5395_1",0.386521
"5435_7",0.562773
"1745_1",0.334251
"11278_4",0.481933
"8629_1",0.470036
"3145_9",0.57118
"8108_10",0.578915
"6377_1",0.507571
"10298_1",0.414732
"12265_1",0.438093
"11930_8",0.4868
"2511_10",0.651977
"7955_1",0.475079
"2335_9",0.566438
"3194_10",0.541574
"6724_10",0.549665
"9406_1",0.365678
"11369_1",0.43152
"1972_4",0.466393
"6900_8",0.482014
"7813_7",0.581853
"785_7",0.579871
"6368_3",0.460591
"2163_1",0.350568
"11487_8",0.561298
"4292_7",0.489976
"7451_4",0.418597
"11465_2",0.343925
"7641_8",0.581968
"8250_8",0.444874
"4490_1",0.378524
"10452_1",0.470747
"7442_3",0.457354
"3027_9",0.616647
"235_7",0.626166
"3750_7",0.540974
"8700_1",0.400239
"3584_10",0.535023
"7217_7",0.544905
"7769_10",0.623551
"10149_9",0.595316
"7607_2",0.436368
"7749_1",0.422323
"12067_1",0.416778
"388_10",0.827177
"6596_1",0.299003
"10242_2",0.457708
"3853_1",0.460437
"5726_4",0.338624
"9031_9",0.57195
"1543_7",0.600706
"1442_8",0.568068
"6336_10",0.500194
"5929_4",0.544299
"3378_3",0.509527
"183_4",0.536562
"3518_9",0.561118
"5870_8",0.611368
"5053_4",0.451613
"7330_7",0.559337
"9553_9",0.55036
"9552_10",0.606034
"8515_10",0.481049
"1666_9",0.593639
"6661_3",0.44729
"8721_1",0.37953
"1368_1",0.394685
"5076_9",0.493339
"12353_2",0.455605
"1099_7",0.563549
"8669_9",0.523299
"2564_8",0.732935
"4369_10",0.750546
"11951_4",0.483601
"11384_3",0.535674
"7459_3",0.425577
"6776_9",0.534169
"6673_3",0.40907
"2500_8",0.566566
"8739_3",0.414221
"3828_1",0.290913
"7945_2",0.744009
"7934_10",0.604437
"4571_1",0.428909
"11689_7",0.539879
"3681_10",0.642973
"5110_4",0.488594
"5953_8",0.563832
"10906_4",0.434233
"3424_8",0.552344
"6492_7",0.570413
"10450_1",0.481044
"4856_8",0.482817
"12019_1",0.488249
"1390_8",0.683628
"6452_4",0.562743
"4916_4",0.521938
"3979_3",0.44497
"6023_3",0.46702
"5762_1",0.485523
"4176_9",0.557395
"7194_2",0.415608
"3143_7",0.601319
"954_8",0.628594
"5291_1",0.321495
"2258_1",0.543249
"5412_1",0.34317
"4088_3",0.362091
"4312_1",0.533514
"517_1",0.278529
"5601_1",0.428386
"288_1",0.48807
"234_3",0.482867
"6665_8",0.588453
"6957_3",0.42124
"4454_2",0.488308
"3270_8",0.713152
"4500_3",0.419048
"7551_1",0.409956
"9033_4",0.348042
"2619_10",0.530531
"10093_10",0.601321
"5483_2",0.459565
"8383_1",0.366586
"11683_1",0.448827
"10649_1",0.456537
"181_3",0.509021
"3668_2",0.500639
"3769_1",0.442209
"11519_3",0.530386
"5716_10",0.521999
"10918_8",0.566833
"3103_1",0.44805
"7210_10",0.580321
"2515_8",0.537424
"8424_9",0.508783
"1404_10",0.565304
"3158_10",0.53982
"4996_2",0.285081
"5493_3",0.455732
"8540_9",0.525666
"8960_8",0.716213
"11274_3",0.394127
"11067_10",0.594351
"3335_2",0.499996
"6578_4",0.414137
"916_10",0.554395
"3844_1",0.442221
"7108_8",0.515778
"565_2",0.507116
"11622_3",0.43139
"10700_1",0.348439
"10483_1",0.489005
"8951_9",0.519675
"6326_8",0.618981
"3035_8",0.528076
"2292_10",0.539977
"11013_4",0.416882
"10618_1",0.333192
"11544_1",0.424712
"7550_10",0.55375
"289_8",0.601283
"6571_10",0.567485
"6056_10",0.595701
"10814_1",0.343466
"9377_1",0.406729
"1577_8",0.48234
"9268_9",0.600029
"10116_10",0.555156
"7411_10",0.761943
"12279_4",0.580441
"3575_1",0.465971
"8105_8",0.649336
"6092_10",0.602747
"12406_1",0.422678
"1117_2",0.35742
"12358_7",0.639281
"4469_9",0.596239
"7055_2",0.422294
"10412_8",0.574022
"12155_10",0.50651
"11222_3",0.338568
"9622_9",0.550536
"8992_8",0.604837
"5305_3",0.454953
"8111_10",0.586303
"3436_1",0.470849
"2748_8",0.572543
"6527_10",0.60397
"672_8",0.532876
"8172_4",0.476547
"5513_10",0.591954
"741_7",0.477003
"8886_7",0.547067
